time,theta,q,e,H
5.294,0.00968942587998631,-0.017374592139542,0.00302965832694529,1
5.295,0.00967206148697802,-0.0173541968705929,0.00303209234684883,1
5.296,0.00965471748025983,-0.0173338195575357,0.0030345191250874,1
5.297,0.00963739384188122,-0.0173134601896565,0.00303693867176842,1
5.298,0.00962009055390237,-0.0172931187562419,0.003039350996989,1
5.299,0.00960280759839416,-0.0172727952465792,0.00304175611083604,1
5.3,0.00958554495743819,-0.0172524896499565,0.00304415402338614,1
5.301,0.0095683026131268,-0.0172322019556622,0.00304654474470569,1
5.302,0.009551080547563,-0.0172119321529856,0.00304892828485083,1
5.303,0.00953387874286053,-0.0171916802312166,0.00305130465386748,1
5.304,0.00951669718114383,-0.0171714461796457,0.00305367386179133,1
5.305,0.00949953584454807,-0.0171512299875642,0.00305603591864787,1
5.306,0.00948239471521911,-0.0171310316442641,0.00305839083445238,1
5.307,0.00946527377531352,-0.0171108511390378,0.00306073861920994,1
5.308,0.00944817300699858,-0.0170906884611788,0.00306307928291545,1
5.309,0.00943109239245228,-0.0170705435999811,0.0030654128355536,1
5.31,0.0094140319138633,-0.0170504165447394,0.00306773928709895,1
5.311,0.00939699155343105,-0.0170303072847494,0.00307005864751586,1
5.312,0.00937997129336562,-0.0170102158093071,0.00307237092675854,1
5.313,0.00936297111588782,-0.0169901421077097,0.00307467613477105,1
5.314,0.00934599100322915,-0.0169700861692549,0.00307697428148731,1
5.315,0.00932903093763183,-0.0169500479832412,0.0030792653768311,1
5.316,0.00931209090134876,-0.016930027538968,0.00308154943071608,1
5.317,0.00929517087664355,-0.0169100248257353,0.00308382645304576,1
5.318,0.00927827084579051,-0.0168900398328442,0.00308609645371358,1
5.319,0.00926139079107465,-0.0168700725495963,0.00308835944260284,1
5.32,0.00924453069479167,-0.0168501229652941,0.00309061542958677,1
5.321,0.00922769053924798,-0.0168301910692411,0.00309286442452847,1
5.322,0.00921087030676067,-0.0168102768507414,0.003095106437281,1
5.323,0.00919406997965754,-0.0167903802991002,0.00309734147768733,1
5.324,0.00917728954027708,-0.0167705014036233,0.00309956955558036,1
5.325,0.00916052897096847,-0.0167506401536175,0.00310179068078291,1
5.326,0.00914378825409159,-0.0167307965383905,0.00310400486310779,1
5.327,0.009127067372017,-0.0167109705472509,0.00310621211235773,1
5.328,0.00911036630712595,-0.016691162169508,0.00310841243832545,1
5.329,0.00909368504181041,-0.0166713713944721,0.0031106058507936,1
5.33,0.009077023558473,-0.0166515982114547,0.00311279235953486,1
5.331,0.00906038183952706,-0.0166318426097677,0.00311497197431186,1
5.332,0.00904375986739659,-0.0166121045787244,0.00311714470487724,1
5.333,0.00902715762451629,-0.0165923841076387,0.00311931056097361,1
5.334,0.00901057509333155,-0.0165726811858256,0.00312146955233365,1
5.335,0.00899401225629844,-0.0165529958026012,0.00312362168867999,1
5.336,0.00897746909588372,-0.0165333279472822,0.00312576697972531,1
5.337,0.00896094559456481,-0.0165136776091866,0.00312790543517235,1
5.338,0.00894444173482983,-0.0164940447776333,0.00313003706471384,1
5.339,0.00892795749917758,-0.016474429441942,0.00313216187803258,1
5.34,0.00891149287011755,-0.0164548315914338,0.00313427988480143,1
5.341,0.00889504783016988,-0.0164352512154304,0.00313639109468329,1
5.342,0.00887862236186542,-0.0164156883032547,0.00313849551733116,1
5.343,0.00886221644774566,-0.0163961428442307,0.00314059316238808,1
5.344,0.0088458300703628,-0.0163766148276833,0.00314268403948721,1
5.345,0.00882946321227969,-0.0163571042429385,0.00314476815825176,1
5.346,0.00881311585606988,-0.0163376110793234,0.00314684552829509,1
5.347,0.00879678798431756,-0.0163181353261662,0.00314891615922061,1
5.348,0.00878047957961762,-0.0162986769727959,0.0031509800606219,1
5.349,0.0087641906245756,-0.0162792360085429,0.00315303724208261,1
5.35,0.00874792110180772,-0.0162598124227386,0.00315508771317657,1
5.351,0.00873167099394086,-0.0162404062047155,0.0031571314834677,1
5.352,0.00871544028361258,-0.016221017343807,0.00315916856251009,1
5.353,0.0086992289534711,-0.0162016458293479,0.00316119895984797,1
5.354,0.00868303698617529,-0.016182291650674,0.00316322268501575,1
5.355,0.00866686436439471,-0.0161629547971224,0.00316523974753798,1
5.356,0.00865071107080956,-0.016143635258031,0.0031672501569294,1
5.357,0.00863457708811072,-0.0161243330227391,0.00316925392269493,1
5.358,0.0086184623989997,-0.0161050480805871,0.00317125105432967,1
5.359,0.00860236698618871,-0.0160857804209166,0.00317324156131893,1
5.36,0.0085862908324006,-0.0160665300330704,0.00317522545313821,1
5.361,0.00857023392036885,-0.0160472969063924,0.00317720273925323,1
5.362,0.00855419623283764,-0.0160280810302277,0.00317917342911994,1
5.363,0.00853817775256178,-0.0160088823939227,0.00318113753218449,1
5.364,0.00852217846230673,-0.0159897009868249,0.00318309505788328,1
5.365,0.00850619834484861,-0.015970536798283,0.00318504601564296,1
5.366,0.0084902373829742,-0.0159513898176472,0.00318699041488041,1
5.367,0.0084742955594809,-0.0159322600342686,0.00318892826500278,1
5.368,0.00845837285717679,-0.0159131474374997,0.00319085957540748,1
5.369,0.00844246925888058,-0.0158940520166942,0.00319278435548219,1
5.37,0.00842658474742163,-0.0158749737612072,0.00319470261460486,1
5.371,0.00841071930563994,-0.0158559126603949,0.00319661436214375,1
5.372,0.00839487291638616,-0.0158368687036149,0.0031985196074574,1
5.373,0.00837904556252158,-0.0158178418802259,0.00320041835989463,1
5.374,0.00836323722691813,-0.0157988321795882,0.00320231062879462,1
5.375,0.00834744789245837,-0.0157798395910632,0.00320419642348681,1
5.376,0.00833167754203551,-0.0157608641040136,0.00320607575329099,1
5.377,0.00831592615855339,-0.0157419057078035,0.00320794862751729,1
5.378,0.0083001937249265,-0.0157229643917983,0.00320981505546617,1
5.379,0.00828448022407994,-0.0157040401453648,0.00321167504642843,1
5.38,0.00826878563894946,-0.015685132957871,0.00321352860968522,1
5.381,0.00825310995248143,-0.0156662428186864,0.00321537575450807,1
5.382,0.00823745314763286,-0.0156473697171818,0.00321721649015886,1
5.383,0.00822181520737138,-0.0156285136427293,0.00321905082588984,1
5.384,0.00820619611467526,-0.0156096745847026,0.00322087877094368,1
5.385,0.00819059585253338,-0.0155908525324766,0.00322270033455339,1
5.386,0.00817501440394525,-0.0155720474754276,0.00322451552594241,1
5.387,0.008159451751921,-0.0155532594029333,0.00322632435432458,1
5.388,0.0081439078794814,-0.015534488304373,0.00322812682890415,1
5.389,0.00812838276965782,-0.0155157341691272,0.00322992295887578,1
5.39,0.00811287640549225,-0.0154969969865779,0.00323171275342458,1
5.391,0.0080973887700373,-0.0154782767461086,0.00323349622172607,1
5.392,0.00808191984635621,-0.0154595734371041,0.00323527337294623,1
5.393,0.00806646961752281,-0.0154408870489509,0.00323704421624148,1
5.394,0.00805103806662156,-0.0154222175710366,0.0032388087607587,1
5.395,0.00803562517674753,-0.0154035649927506,0.00324056701563524,1
5.396,0.00802023093100639,-0.0153849293034836,0.0032423189899989,1
5.397,0.00800485531251443,-0.015366310492628,0.00324406469296799,1
5.398,0.00798949830439853,-0.0153477085495773,0.00324580413365128,1
5.399,0.0079741598897962,-0.0153291234637268,0.00324753732114805,1
5.4,0.00795884005185555,-0.0153105552244734,0.00324926426454808,1
5.401,0.00794353877373526,-0.0152920038212151,0.00325098497293164,1
5.402,0.00792825603860465,-0.0152734692433519,0.00325269945536954,1
5.403,0.00791299182964362,-0.0152549514802851,0.00325440772092309,1
5.404,0.00789774613004268,-0.0152364505214174,0.00325610977864416,1
5.405,0.00788251892300292,-0.0152179663561533,0.00325780563757513,1
5.406,0.00786731019173604,-0.0151994989738988,0.00325949530674894,1
5.407,0.00785211991946432,-0.0151810483640615,0.00326117879518907,1
5.408,0.00783694808942064,-0.0151626145160503,0.00326285611190957,1
5.409,0.00782179468484847,-0.015144197419276,0.00326452726591507,1
5.41,0.00780665968900187,-0.015125797063151,0.00326619226620074,1
5.411,0.00779154308514548,-0.0151074134370889,0.00326785112175236,1
5.412,0.00777644485655454,-0.0150890465305054,0.00326950384154629,1
5.413,0.00776136498651484,-0.0150706963328174,0.00327115043454948,1
5.414,0.0077463034583228,-0.0150523628334438,0.0032727909097195,1
5.415,0.00773126025528538,-0.0150340460218048,0.00327442527600451,1
5.416,0.00771623536072014,-0.0150157458873224,0.00327605354234331,1
5.417,0.00770122875795521,-0.0149974624194203,0.00327767571766532,1
5.418,0.0076862404303293,-0.0149791956075236,0.00327929181089057,1
5.419,0.00767127036119168,-0.0149609454410594,0.00328090183092976,1
5.42,0.00765631853390222,-0.0149427119094561,0.00328250578668423,1
5.421,0.00764138493183134,-0.0149244950021441,0.00328410368704596,1
5.422,0.00762646953836003,-0.0149062947085554,0.00328569554089761,1
5.423,0.00761157233687984,-0.0148881110181234,0.00328728135711249,1
5.424,0.00759669331079292,-0.0148699439202836,0.00328886114455462,1
5.425,0.00758183244351193,-0.014851793404473,0.00329043491207867,1
5.426,0.00756698971846015,-0.0148336594601304,0.00329200266853001,1
5.427,0.00755216511907137,-0.0148155420766961,0.00329356442274473,1
5.428,0.00753735862878997,-0.0147974412436125,0.00329512018354958,1
5.429,0.00752257023107088,-0.0147793569503234,0.00329666995976208,1
5.43,0.00750779990937958,-0.0147612891862745,0.00329821376019043,1
5.431,0.00749304764719211,-0.0147432379409133,0.00329975159363356,1
5.432,0.00747831342799504,-0.0147252032036888,0.00330128346888116,1
5.433,0.00746359723528553,-0.0147071849640521,0.00330280939471363,1
5.434,0.00744889905257126,-0.0146891832114558,0.00330432937990215,1
5.435,0.00743421886337046,-0.0146711979353545,0.00330584343320863,1
5.436,0.0074195566512119,-0.0146532291252044,0.00330735156338577,1
5.437,0.00740491239963491,-0.0146352767704636,0.00330885377917701,1
5.438,0.00739028609218935,-0.014617340860592,0.0033103500893166,1
5.439,0.00737567771243562,-0.0145994213850513,0.00331184050252955,1
5.44,0.00736108724394465,-0.014581518333305,0.00331332502753168,1
5.441,0.00734651467029792,-0.0145636316948184,0.0033148036730296,1
5.442,0.00733195997508744,-0.0145457614590587,0.00331627644772073,1
5.443,0.00731742314191574,-0.0145279076154948,0.00331774336029329,1
5.444,0.00730290415439589,-0.0145100701535977,0.00331920441942637,1
5.445,0.0072884029961515,-0.01449224906284,0.00332065963378983,1
5.446,0.00727391965081668,-0.0144744443326963,0.00332210901204439,1
5.447,0.00725945410203608,-0.014456655952643,0.00332355256284163,1
5.448,0.00724500633346487,-0.0144388839121584,0.00332499029482395,1
5.449,0.00723057632876874,-0.0144211282007227,0.00332642221662463,1
5.45,0.00721616407162391,-0.014403388807818,0.00332784833686781,1
5.451,0.0072017695457171,-0.0143856657229283,0.00332926866416849,1
5.452,0.00718739273474556,-0.0143679589355395,0.00333068320713257,1
5.453,0.00717303362241703,-0.0143502684351392,0.00333209197435682,1
5.454,0.00715869219244979,-0.0143325942112174,0.0033334949744289,1
5.455,0.0071443684285726,-0.0143149362532655,0.00333489221592739,1
5.456,0.00713006231452477,-0.0142972945507772,0.00333628370742176,1
5.457,0.00711577383405606,-0.0142796690932479,0.00333766945747241,1
5.458,0.00710150297092679,-0.0142620598701752,0.00333904947463064,1
5.459,0.00708724970890773,-0.0142444668710584,0.00334042376743871,1
5.46,0.00707301403178019,-0.014226890085399,0.0033417923444298,1
5.461,0.00705879592333595,-0.0142093295027002,0.00334315521412802,1
5.462,0.0070445953673773,-0.0141917851124674,0.00334451238504846,1
5.463,0.00703041234771702,-0.0141742569042079,0.00334586386569715,1
5.464,0.00701624684817839,-0.0141567448674311,0.00334720966457108,1
5.465,0.00700209885259516,-0.014139248991648,0.00334854979015822,1
5.466,0.00698796834481159,-0.0141217692663722,0.00334988425093754,1
5.467,0.00697385530868241,-0.0141043056811189,0.00335121305537896,1
5.468,0.00695975972807284,-0.0140868582254053,0.00335253621194341,1
5.469,0.00694568158685858,-0.014069426888751,0.00335385372908284,1
5.47,0.00693162086892581,-0.0140520116606771,0.00335516561524016,1
5.471,0.00691757755817119,-0.0140346125307073,0.00335647187884935,1
5.472,0.00690355163850185,-0.0140172294883668,0.00335777252833538,1
5.473,0.00688954309383541,-0.0139998625231834,0.00335906757211425,1
5.474,0.00687555190809993,-0.0139825116246865,0.00336035701859301,1
5.475,0.00686157806523396,-0.0139651767824077,0.00336164087616975,1
5.476,0.00684762154918653,-0.0139478579858809,0.0033629191532336,1
5.477,0.0068336823439171,-0.0139305552246418,0.00336419185816475,1
5.478,0.00681976043339564,-0.0139132684882283,0.00336545899933447,1
5.479,0.00680585580160253,-0.0138959977661803,0.00336672058510509,1
5.48,0.00679196843252864,-0.0138787430480401,0.00336797662383003,1
5.481,0.0067780983101753,-0.0138615043233517,0.00336922712385378,1
5.482,0.00676424541855427,-0.0138442815816614,0.00337047209351192,1
5.483,0.00675040974168779,-0.0138270748125178,0.00337171154113116,1
5.484,0.00673659126360854,-0.0138098840054714,0.00337294547502929,1
5.485,0.00672278996835963,-0.0137927091500747,0.00337417390351523,1
5.486,0.00670900583999465,-0.0137755502358828,0.003375396834889,1
5.487,0.00669523886257761,-0.0137584072524525,0.00337661427744178,1
5.488,0.00668148902018297,-0.0137412801893431,0.00337782623945586,1
5.489,0.00666775629689563,-0.0137241690361157,0.00337903272920468,1
5.49,0.00665404067681093,-0.013707073782334,0.00338023375495285,1
5.491,0.00664034214403463,-0.0136899944175634,0.0033814293249561,1
5.492,0.00662666068268294,-0.0136729309313719,0.00338261944746135,1
5.493,0.0066129962768825,-0.0136558833133295,0.00338380413070668,1
5.494,0.00659934891077038,-0.0136388515530083,0.00338498338292137,1
5.495,0.00658571856849405,-0.0136218356399828,0.00338615721232585,1
5.496,0.00657210523421145,-0.0136048355638296,0.00338732562713176,1
5.497,0.00655850889209091,-0.0135878513141275,0.00338848863554195,1
5.498,0.00654492952631119,-0.0135708828804576,0.00338964624575046,1
5.499,0.00653136712106146,-0.0135539302524032,0.00339079846594255,1
5.5,0.00651782166054132,-0.0135369934195498,0.0033919453042947,1
5.501,0.00650429312896076,-0.0135200723714852,0.00339308676897461,1
5.502,0.00649078151054022,-0.0135031670977993,0.00339422286814123,1
5.503,0.00647728678951051,-0.0134862775880844,0.00339535360994473,1
5.504,0.00646380895011286,-0.0134694038319351,0.00339647900252655,1
5.505,0.00645034797659892,-0.0134525458189481,0.00339759905401938,1
5.506,0.00643690385323071,-0.0134357035387226,0.00339871377254716,1
5.507,0.00642347656428069,-0.0134188769808597,0.00339982316622511,1
5.508,0.00641006609403167,-0.0134020661349633,0.00340092724315972,1
5.509,0.0063966724267769,-0.0133852709906392,0.00340202601144878,1
5.51,0.00638329554682,-0.0133684915374956,0.00340311947918135,1
5.511,0.00636993543847498,-0.0133517277651431,0.0034042076544378,1
5.512,0.00635659208606625,-0.0133349796631944,0.00340529054528979,1
5.513,0.00634326547392859,-0.0133182472212649,0.00340636815980032,1
5.514,0.00632995558640717,-0.0133015304289719,0.00340744050602367,1
5.515,0.00631666240785756,-0.0132848292759352,0.00340850759200547,1
5.516,0.00630338592264568,-0.0132681437517771,0.00340956942578269,1
5.517,0.00629012611514784,-0.013251473846122,0.00341062601538362,1
5.518,0.00627688296975072,-0.0132348195485967,0.00341167736882789,1
5.519,0.00626365647085139,-0.0132181808488306,0.00341272349412652,1
5.52,0.00625044660285726,-0.0132015577364551,0.00341376439928184,1
5.521,0.00623725335018614,-0.0131849502011042,0.0034148000922876,1
5.522,0.00622407669726617,-0.0131683582324141,0.00341583058112887,1
5.523,0.00621091662853588,-0.0131517818200237,0.00341685587378216,1
5.524,0.00619777312844414,-0.013135220953574,0.00341787597821531,1
5.525,0.0061846461814502,-0.0131186756227084,0.0034188909023876,1
5.526,0.00617153577202365,-0.0131021458170728,0.00341990065424968,1
5.527,0.00615844188464443,-0.0130856315263155,0.00342090524174362,1
5.528,0.00614536450380284,-0.0130691327400873,0.00342190467280293,1
5.529,0.00613230361399953,-0.0130526494480412,0.0034228989553525,1
5.53,0.00611925919974548,-0.0130361816398328,0.00342388809730867,1
5.531,0.00610623124556203,-0.01301972930512,0.00342487210657923,1
5.532,0.00609321973598086,-0.0130032924335633,0.0034258509910634,1
5.533,0.00608022465554397,-0.0129868710148254,0.00342682475865183,1
5.534,0.00606724598880371,-0.0129704650385718,0.00342779341722667,1
5.535,0.00605428372032277,-0.0129540744944702,0.0034287569746615,1
5.536,0.00604133783467416,-0.0129376993721907,0.00342971543882139,1
5.537,0.00602840831644123,-0.0129213396614061,0.00343066881756288,1
5.538,0.00601549515021763,-0.0129049953517916,0.00343161711873399,1
5.539,0.00600259832060736,-0.0128886664330247,0.00343256035017424,1
5.54,0.00598971781222474,-0.0128723528947856,0.00343349851971465,1
5.541,0.00597685360969439,-0.012856054726757,0.00343443163517774,1
5.542,0.00596400569765126,-0.0128397719186239,0.00343535970437754,1
5.543,0.00595117406074061,-0.0128235044600739,0.00343628273511961,1
5.544,0.00593835868361802,-0.0128072523407973,0.00343720073520103,1
5.545,0.00592555955094936,-0.0127910155504866,0.0034381137124104,1
5.546,0.00591277664741083,-0.012774794078837,0.00343902167452789,1
5.547,0.0059000099576889,-0.0127585879155462,0.00343992462932519,1
5.548,0.00588725946648038,-0.0127423970503144,0.00344082258456555,1
5.549,0.00587452515849235,-0.0127262214728444,0.00344171554800379,1
5.55,0.00586180701844221,-0.0127100611728416,0.00344260352738629,1
5.551,0.00584910503105761,-0.0126939161400137,0.00344348653045101,1
5.552,0.00583641918107655,-0.0126777863640712,0.00344436456492747,1
5.553,0.00582374945324727,-0.0126616718347271,0.00344523763853681,1
5.554,0.00581109583232833,-0.012645572541697,0.00344610575899175,1
5.555,0.00579845830308854,-0.0126294884746989,0.0034469689339966,1
5.556,0.00578583685030701,-0.0126134196234536,0.00344782717124729,1
5.557,0.00577323145877314,-0.0125973659776843,0.00344868047843138,1
5.558,0.00576064211328658,-0.0125813275271171,0.00344952886322801,1
5.559,0.00574806879865726,-0.0125653042614802,0.003450372333308,1
5.56,0.0057355114997054,-0.0125492961705049,0.00345121089633377,1
5.561,0.00572297020126145,-0.0125333032439249,0.0034520445599594,1
5.562,0.00571044488816617,-0.0125173254714764,0.0034528733318306,1
5.563,0.00569793554527054,-0.0125013628428984,0.00345369721958476,1
5.564,0.00568544215743584,-0.0124854153479324,0.00345451623085092,1
5.565,0.00567296470953356,-0.0124694829763226,0.00345533037324979,1
5.566,0.00566050318644549,-0.012453565717816,0.00345613965439377,1
5.567,0.00564805757306364,-0.0124376635621618,0.00345694408188691,1
5.568,0.0056356278542903,-0.0124217764991123,0.00345774366332499,1
5.569,0.00562321401503797,-0.0124059045184223,0.00345853840629547,1
5.57,0.00561081604022941,-0.0123900476098492,0.0034593283183775,1
5.571,0.00559843391479764,-0.012374205763153,0.00346011340714197,1
5.572,0.0055860676236859,-0.0123583789680966,0.00346089368015146,1
5.573,0.00557371715184765,-0.0123425672144454,0.00346166914496028,1
5.574,0.00556138248424662,-0.0123267704919676,0.00346243980911449,1
5.575,0.00554906360585673,-0.012310988790434,0.00346320568015187,1
5.576,0.00553676050166217,-0.0122952220996181,0.00346396676560195,1
5.577,0.00552447315665733,-0.0122794704092961,0.003464723072986,1
5.578,0.00551220155584683,-0.0122637337092469,0.00346547460981706,1
5.579,0.00549994568424549,-0.0122480119892523,0.00346622138359994,1
5.58,0.00548770552687837,-0.0122323052390965,0.00346696340183121,1
5.581,0.00547548106878075,-0.0122166134485666,0.00346770067199922,1
5.582,0.0054632722949981,-0.0122009366074524,0.00346843320158411,1
5.583,0.00545107919058611,-0.0121852747055465,0.0034691609980578,1
5.584,0.00543890174061068,-0.0121696277326441,0.00346988406888403,1
5.585,0.00542673993014789,-0.0121539956785432,0.00347060242151832,1
5.586,0.00541459374428406,-0.0121383785330447,0.00347131606340802,1
5.587,0.00540246316811567,-0.0121227762859519,0.00347202500199229,1
5.588,0.00539034818674942,-0.0121071889270713,0.00347272924470213,1
5.589,0.00537824878530219,-0.0120916164462119,0.00347342879896034,1
5.59,0.00536616494890105,-0.0120760588331854,0.00347412367218159,1
5.591,0.00535409666268327,-0.0120605160778065,0.00347481387177239,1
5.592,0.00534204391179628,-0.0120449881698925,0.00347549940513109,1
5.593,0.00533000668139772,-0.0120294750992636,0.00347618027964791,1
5.594,0.00531798495665539,-0.0120139768557428,0.00347685650270492,1
5.595,0.00530597872274726,-0.0119984934291558,0.00347752808167609,1
5.596,0.00529398796486149,-0.0119830248093311,0.00347819502392724,1
5.597,0.0052820126681964,-0.0119675709861002,0.0034788573368161,1
5.598,0.00527005281796048,-0.0119521319492971,0.00347951502769227,1
5.599,0.00525810839937238,-0.011936707688759,0.00348016810389727,1
5.6,0.00524617939766093,-0.0119212981943256,0.00348081657276451,1
5.601,0.00523426579806508,-0.0119059034558395,0.00348146044161931,1
5.602,0.00522236758583398,-0.0118905234631463,0.00348209971777894,1
5.603,0.00521048474622691,-0.0118751582060942,0.00348273440855256,1
5.604,0.0051986172645133,-0.0118598076745345,0.00348336452124127,1
5.605,0.00518676512597273,-0.0118444718583212,0.00348399006313813,1
5.606,0.00517492831589492,-0.011829150747311,0.00348461104152812,1
5.607,0.00516310681957975,-0.0118138443313639,0.00348522746368818,1
5.608,0.00515130062233722,-0.0117985526003423,0.00348583933688723,1
5.609,0.00513950970948747,-0.0117832755441117,0.00348644666838612,1
5.61,0.00512773406636078,-0.0117680131525406,0.00348704946543771,1
5.611,0.00511597367829754,-0.0117527654155,0.0034876477352868,1
5.612,0.00510422853064831,-0.0117375323228642,0.00348824148517021,1
5.613,0.00509249860877372,-0.0117223138645101,0.00348883072231673,1
5.614,0.00508078389804457,-0.0117071100303176,0.00348941545394716,1
5.615,0.00506908438384174,-0.0116919208101696,0.00348999568727431,1
5.616,0.00505740005155625,-0.0116767461939518,0.00349057142950298,1
5.617,0.00504573088658923,-0.0116615861715528,0.00349114268783002,1
5.618,0.00503407687435191,-0.011646440732864,0.00349170946944428,1
5.619,0.00502243800026563,-0.0116313098677801,0.00349227178152665,1
5.62,0.00501081424976185,-0.0116161935661984,0.00349282963125007,1
5.621,0.0049992056082821,-0.0116010918180191,0.00349338302577951,1
5.622,0.00498761206127804,-0.0115860046131457,0.003493931972272,1
5.623,0.00497603359421141,-0.0115709319414842,0.00349447647787662,1
5.624,0.00496447019255403,-0.0115558737929438,0.00349501654973454,1
5.625,0.00495292184178784,-0.0115408301574367,0.00349555219497896,1
5.626,0.00494138852740485,-0.0115258010248779,0.00349608342073519,1
5.627,0.00492987023490713,-0.0115107863851853,0.00349661023412062,1
5.628,0.00491836694980688,-0.0114957862282801,0.00349713264224473,1
5.629,0.00490687865762634,-0.0114808005440861,0.00349765065220909,1
5.63,0.00489540534389783,-0.0114658293225303,0.00349816427110739,1
5.631,0.00488394699416375,-0.0114508725535426,0.00349867350602542,1
5.632,0.00487250359397658,-0.011435930227056,0.00349917836404108,1
5.633,0.00486107512889883,-0.0114210023330062,0.00349967885222441,1
5.634,0.00484966158450311,-0.0114060888613323,0.00350017497763758,1
5.635,0.00483826294637206,-0.0113911898019761,0.0035006667473349,1
5.636,0.0048268792000984,-0.0113763051448825,0.0035011541683628,1
5.637,0.00481551033128489,-0.0113614348799994,0.00350163724775988,1
5.638,0.00480415632554435,-0.0113465789972778,0.00350211599255691,1
5.639,0.00479281716849963,-0.0113317374866716,0.0035025904097768,1
5.64,0.00478149284578365,-0.0113169103381377,0.00350306050643464,1
5.641,0.00477018334303934,-0.0113020975416363,0.0035035262895377,1
5.642,0.00475888864591971,-0.0112872990871302,0.00350398776608542,1
5.643,0.00474760874008776,-0.0112725149645857,0.00350444494306945,1
5.644,0.00473634361121656,-0.0112577451639718,0.00350489782747361,1
5.645,0.00472509324498918,-0.0112429896752607,0.00350534642627396,1
5.646,0.00471385762709875,-0.0112282484884276,0.00350579074643874,1
5.647,0.00470263674324838,-0.0112135215934509,0.0035062307949284,1
5.648,0.00469143057915123,-0.0111988089803118,0.00350666657869565,1
5.649,0.00468023912053048,-0.0111841106389949,0.0035070981046854,1
5.65,0.00466906235311931,-0.0111694265594875,0.00350752537983479,1
5.651,0.0046579002626609,-0.0111547567317803,0.00350794841107322,1
5.652,0.00464675283490848,-0.0111401011458669,0.00350836720532233,1
5.653,0.00463562005562524,-0.011125459791744,0.00350878176949602,1
5.654,0.0046245019105844,-0.0111108326594115,0.00350919211050045,1
5.655,0.00461339838556916,-0.0110962197388723,0.00350959823523405,1
5.656,0.00460230946637272,-0.0110816210201325,0.00351000015058751,1
5.657,0.00459123513879829,-0.0110670364932011,0.00351039786344383,1
5.658,0.00458017538865904,-0.0110524661480905,0.00351079138067826,1
5.659,0.00456913020177816,-0.0110379099748159,0.00351118070915838,1
5.66,0.00455809956398879,-0.0110233679633959,0.00351156585574404,1
5.661,0.00454708346113408,-0.011008840103852,0.00351194682728742,1
5.662,0.00453608187906712,-0.010994326386209,0.00351232363063301,1
5.663,0.00452509480365102,-0.0109798268004948,0.0035126962726176,1
5.664,0.00451412222075882,-0.0109653413367403,0.00351306476007033,1
5.665,0.00450316411627354,-0.0109508699849797,0.00351342909981266,1
5.666,0.00449222047608818,-0.0109364127352504,0.0035137892986584,1
5.667,0.00448129128610568,-0.0109219695775926,0.00351414536341369,1
5.668,0.00447037653223896,-0.0109075405020501,0.00351449730087704,1
5.669,0.00445947620041086,-0.0108931254986695,0.00351484511783929,1
5.67,0.00444859027655421,-0.0108787245575009,0.00351518882108369,1
5.671,0.00443771874661177,-0.0108643376685972,0.00351552841738582,1
5.672,0.00442686159653624,-0.0108499648220149,0.00351586391351365,1
5.673,0.00441601881229028,-0.0108356060078132,0.00351619531622756,1
5.674,0.00440519037984647,-0.0108212612160549,0.00351652263228027,1
5.675,0.00439437628518734,-0.0108069304368057,0.00351684586841694,1
5.676,0.00438357651430533,-0.0107926136601346,0.00351716503137511,1
5.677,0.00437279105320285,-0.0107783108761139,0.00351748012788476,1
5.678,0.0043620198878922,-0.010764022074819,0.00351779116466824,1
5.679,0.00435126300439561,-0.0107497472463283,0.00351809814844037,1
5.68,0.00434052038874525,-0.0107354863807239,0.00351840108590837,1
5.681,0.00432979202698317,-0.0107212394680906,0.00351869998377189,1
5.682,0.00431907790516138,-0.0107070064985168,0.00351899484872305,1
5.683,0.00430837800934176,-0.0106927874620938,0.00351928568744641,1
5.684,0.00429769232559611,-0.0106785823489165,0.00351957250661896,1
5.685,0.00428702084000614,-0.0106643911490826,0.00351985531291018,1
5.686,0.00427636353866346,-0.0106502138526934,0.003520134112982,1
5.687,0.00426572040766957,-0.0106360504498533,0.00352040891348884,1
5.688,0.00425509143313587,-0.0106219009306698,0.00352067972107758,1
5.689,0.00424447660118364,-0.0106077652852539,0.00352094654238761,1
5.69,0.00423387589794407,-0.0105936435037198,0.0035212093840508,1
5.691,0.00422328930955821,-0.0105795355761847,0.00352146825269151,1
5.692,0.00421271682217699,-0.0105654414927695,0.00352172315492662,1
5.693,0.00420215842196125,-0.0105513612435979,0.00352197409736553,1
5.694,0.00419161409508167,-0.0105372948187971,0.00352222108661013,1
5.695,0.00418108382771883,-0.0105232422084978,0.00352246412925486,1
5.696,0.00417056760606313,-0.0105092034028334,0.00352270323188668,1
5.697,0.0041600654163149,-0.0104951783919412,0.00352293840108509,1
5.698,0.00414957724468428,-0.0104811671659614,0.00352316964342214,1
5.699,0.00413910307739129,-0.0104671697150375,0.00352339696546242,1
5.7,0.00412864290066581,-0.0104531860293165,0.00352362037376308,1
5.701,0.00411819670074754,-0.0104392160989486,0.00352383987487384,1
5.702,0.00410776446388607,-0.0104252599140873,0.00352405547533697,1
5.703,0.00409734617634082,-0.0104113174648893,0.00352426718168734,1
5.704,0.00408694182438102,-0.0103973887415147,0.00352447500045238,1
5.705,0.00407655139428579,-0.010383473734127,0.00352467893815213,1
5.706,0.00406617487234405,-0.010369572432893,0.00352487900129921,1
